#src dst src_tor dst_tor start_time flow_size compute_time stage_index
125 877 0 24 6502002228 1367187500 1009615385 45
877 2141 24 63 6502002228 1367187500 1009615385 45
2141 445 63 10 6502002228 1367187500 1009615385 45
445 1645 10 48 6502002228 1367187500 1009615385 45
1646 1278 48 36 6502002228 1367187500 1009615385 46
1278 494 36 12 6502002228 1367187500 1009615385 46
494 670 12 17 6502002228 1367187500 1009615385 46
670 126 17 0 6502002228 1367187500 1009615385 46
126 878 0 24 6502002228 1367187500 1009615385 46
878 2142 24 63 6502002228 1367187500 1009615385 46
2142 446 63 10 6502002228 1367187500 1009615385 46
446 1646 10 48 6502002228 1367187500 1009615385 46
1647 1279 48 36 6502002228 1367187500 1009615385 47
1279 495 36 12 6502002228 1367187500 1009615385 47
495 671 12 17 6502002228 1367187500 1009615385 47
671 127 17 0 6502002228 1367187500 1009615385 47
127 879 0 24 6502002228 1367187500 1009615385 47
879 2143 24 63 6502002228 1367187500 1009615385 47
2143 447 63 10 6502002228 1367187500 1009615385 47
447 1647 10 48 6502002228 1367187500 1009615385 47
1648 1664 48 49 6502002228 1367187500 1009615385 48
1664 496 49 12 6502002228 1367187500 1009615385 48
496 2032 12 60 6502002228 1367187500 1009615385 48
2032 1568 60 46 6502002228 1367187500 1009615385 48
1568 880 46 24 6502002228 1367187500 1009615385 48
880 1824 24 54 6502002228 1367187500 1009615385 48
1824 576 54 15 6502002228 1367187500 1009615385 48
576 1648 15 48 6502002228 1367187500 1009615385 48
1649 1665 48 49 6502002228 1367187500 1009615385 49
1665 497 49 12 6502002228 1367187500 1009615385 49
497 2033 12 60 6502002228 1367187500 1009615385 49
2033 1569 60 46 6502002228 1367187500 1009615385 49
1569 881 46 24 6502002228 1367187500 1009615385 49
881 1825 24 54 6502002228 1367187500 1009615385 49
1825 577 54 15 6502002228 1367187500 1009615385 49
577 1649 15 48 6502002228 1367187500 1009615385 49
1650 1666 48 49 6502002228 1367187500 1009615385 50
1666 498 49 12 6502002228 1367187500 1009615385 50
498 2034 12 60 6502002228 1367187500 1009615385 50
2034 1570 60 46 6502002228 1367187500 1009615385 50
1570 882 46 24 6502002228 1367187500 1009615385 50
882 1826 24 54 6502002228 1367187500 1009615385 50
1826 578 54 15 6502002228 1367187500 1009615385 50
578 1650 15 48 6502002228 1367187500 1009615385 50
1651 1667 48 49 6502002228 1367187500 1009615385 51
1667 499 49 12 6502002228 1367187500 1009615385 51
499 2035 12 60 6502002228 1367187500 1009615385 51
2035 1571 60 46 6502002228 1367187500 1009615385 51
1571 883 46 24 6502002228 1367187500 1009615385 51
883 1827 24 54 6502002228 1367187500 1009615385 51
1827 579 54 15 6502002228 1367187500 1009615385 51
579 1651 15 48 6502002228 1367187500 1009615385 51
1652 1668 48 49 6502002228 1367187500 1009615385 52
1668 500 49 12 6502002228 1367187500 1009615385 52
500 2036 12 60 6502002228 1367187500 1009615385 52
2036 1572 60 46 6502002228 1367187500 1009615385 52
