#src dst src_tor dst_tor start_time flow_size compute_time stage_index
565 277 14 5 10978710563 3666666667 1238769231 21
277 2101 5 62 10978710563 3666666667 1238769231 21
2101 1813 62 53 10978710563 3666666667 1238769231 21
1813 565 53 14 10978710563 3666666667 1238769231 21
566 278 14 5 10978710563 3666666667 1238769231 22
278 2102 5 62 10978710563 3666666667 1238769231 22
2102 1814 62 53 10978710563 3666666667 1238769231 22
1814 566 53 14 10978710563 3666666667 1238769231 22
567 279 14 5 10978710563 3666666667 1238769231 23
279 2103 5 62 10978710563 3666666667 1238769231 23
2103 1815 62 53 10978710563 3666666667 1238769231 23
1815 567 53 14 10978710563 3666666667 1238769231 23
568 280 14 5 10978710563 3666666667 1238769231 24
280 2104 5 62 10978710563 3666666667 1238769231 24
2104 1816 62 53 10978710563 3666666667 1238769231 24
1816 568 53 14 10978710563 3666666667 1238769231 24
569 281 14 5 10978710563 3666666667 1238769231 25
281 2105 5 62 10978710563 3666666667 1238769231 25
2105 1817 62 53 10978710563 3666666667 1238769231 25
1817 569 53 14 10978710563 3666666667 1238769231 25
570 282 14 5 10978710563 3666666667 1238769231 26
282 2106 5 62 10978710563 3666666667 1238769231 26
2106 1818 62 53 10978710563 3666666667 1238769231 26
1818 570 53 14 10978710563 3666666667 1238769231 26
571 283 14 5 10978710563 3666666667 1238769231 27
283 2107 5 62 10978710563 3666666667 1238769231 27
2107 1819 62 53 10978710563 3666666667 1238769231 27
1819 571 53 14 10978710563 3666666667 1238769231 27
572 284 14 5 10978710563 3666666667 1238769231 28
284 2108 5 62 10978710563 3666666667 1238769231 28
2108 1820 62 53 10978710563 3666666667 1238769231 28
1820 572 53 14 10978710563 3666666667 1238769231 28
573 285 14 5 10978710563 3666666667 1238769231 29
285 2109 5 62 10978710563 3666666667 1238769231 29
2109 1821 62 53 10978710563 3666666667 1238769231 29
1821 573 53 14 10978710563 3666666667 1238769231 29
574 286 14 5 10978710563 3666666667 1238769231 30
286 2110 5 62 10978710563 3666666667 1238769231 30
2110 1822 62 53 10978710563 3666666667 1238769231 30
1822 574 53 14 10978710563 3666666667 1238769231 30
575 287 14 5 10978710563 3666666667 1238769231 31
287 2111 5 62 10978710563 3666666667 1238769231 31
2111 1823 62 53 10978710563 3666666667 1238769231 31
1823 575 53 14 10978710563 3666666667 1238769231 31
96 2016 0 60 10978710563 3666666667 1238769231 32
2016 2112 60 63 10978710563 3666666667 1238769231 32
2112 1344 63 39 10978710563 3666666667 1238769231 32
1344 96 39 0 10978710563 3666666667 1238769231 32
97 2017 0 60 10978710563 3666666667 1238769231 33
2017 2113 60 63 10978710563 3666666667 1238769231 33
2113 1345 63 39 10978710563 3666666667 1238769231 33
1345 97 39 0 10978710563 3666666667 1238769231 33
98 2018 0 60 10978710563 3666666667 1238769231 34
2018 2114 60 63 10978710563 3666666667 1238769231 34
2114 1346 63 39 10978710563 3666666667 1238769231 34
1346 98 39 0 10978710563 3666666667 1238769231 34
99 2019 0 60 10978710563 3666666667 1238769231 35
2019 2115 60 63 10978710563 3666666667 1238769231 35
2115 1347 63 39 10978710563 3666666667 1238769231 35
1347 99 39 0 10978710563 3666666667 1238769231 35
100 2020 0 60 10978710563 3666666667 1238769231 36
2020 2116 60 63 10978710563 3666666667 1238769231 36
2116 1348 63 39 10978710563 3666666667 1238769231 36
1348 100 39 0 10978710563 3666666667 1238769231 36
101 2021 0 60 10978710563 3666666667 1238769231 37
2021 2117 60 63 10978710563 3666666667 1238769231 37
2117 1349 63 39 10978710563 3666666667 1238769231 37
1349 101 39 0 10978710563 3666666667 1238769231 37
102 2022 0 60 10978710563 3666666667 1238769231 38
2022 2118 60 63 10978710563 3666666667 1238769231 38
2118 1350 63 39 10978710563 3666666667 1238769231 38
1350 102 39 0 10978710563 3666666667 1238769231 38
103 2023 0 60 10978710563 3666666667 1238769231 39
2023 2119 60 63 10978710563 3666666667 1238769231 39
2119 1351 63 39 10978710563 3666666667 1238769231 39
1351 103 39 0 10978710563 3666666667 1238769231 39
104 2024 0 60 10978710563 3666666667 1238769231 40
2024 2120 60 63 10978710563 3666666667 1238769231 40
2120 1352 63 39 10978710563 3666666667 1238769231 40
1352 104 39 0 10978710563 3666666667 1238769231 40
105 2025 0 60 10978710563 3666666667 1238769231 41
2025 2121 60 63 10978710563 3666666667 1238769231 41
2121 1353 63 39 10978710563 3666666667 1238769231 41
1353 105 39 0 10978710563 3666666667 1238769231 41
106 2026 0 60 10978710563 3666666667 1238769231 42
2026 2122 60 63 10978710563 3666666667 1238769231 42
2122 1354 63 39 10978710563 3666666667 1238769231 42
1354 106 39 0 10978710563 3666666667 1238769231 42
107 2027 0 60 10978710563 3666666667 1238769231 43
2027 2123 60 63 10978710563 3666666667 1238769231 43
2123 1355 63 39 10978710563 3666666667 1238769231 43
1355 107 39 0 10978710563 3666666667 1238769231 43
108 2028 0 60 10978710563 3666666667 1238769231 44
2028 2124 60 63 10978710563 3666666667 1238769231 44
2124 1356 63 39 10978710563 3666666667 1238769231 44
1356 108 39 0 10978710563 3666666667 1238769231 44
109 2029 0 60 10978710563 3666666667 1238769231 45
2029 2125 60 63 10978710563 3666666667 1238769231 45
2125 1357 63 39 10978710563 3666666667 1238769231 45
1357 109 39 0 10978710563 3666666667 1238769231 45
110 2030 0 60 10978710563 3666666667 1238769231 46
2030 2126 60 63 10978710563 3666666667 1238769231 46
2126 1358 63 39 10978710563 3666666667 1238769231 46
1358 110 39 0 10978710563 3666666667 1238769231 46
111 2031 0 60 10978710563 3666666667 1238769231 47
2031 2127 60 63 10978710563 3666666667 1238769231 47
2127 1359 63 39 10978710563 3666666667 1238769231 47
1359 111 39 0 10978710563 3666666667 1238769231 47
